timestamp,close,high,low,trade_count,open,volume,vwap
2016-08-25 22:00:00+00:00,217.92,217.94,217.86,67,217.86,41269,217.894312
2016-08-25 23:00:00+00:00,217.92,217.92,217.87,84,217.92,36600,217.898622
2016-08-26 08:00:00+00:00,217.8,217.91,217.8,7,217.87,1102,217.843584
2016-08-26 09:00:00+00:00,217.92,217.96,217.8,20,217.86,2457,217.88387
2016-08-26 10:00:00+00:00,217.76,217.95,217.76,26,217.93,5822,217.828995
2016-08-26 11:00:00+00:00,217.76,217.82,217.72,157,217.75,91488,217.803116
2016-08-26 12:00:00+00:00,217.85,217.95,217.65,543,217.73,266743,217.809096
2016-08-26 13:00:00+00:00,218.118,218.54,217.8,31306,217.84,7623694,218.253328
2016-08-26 14:00:00+00:00,218.665,219.12,217.5,97268,218.11,25182511,218.480758
2016-08-26 15:00:00+00:00,217.58,218.8,217.38,56539,218.66,17291611,218.150716
2016-08-26 16:00:00+00:00,217.18,217.57,216.57,78126,217.57,20070219,217.033747
2016-08-26 17:00:00+00:00,216.75,217.35,216.6051,35887,217.17,8625340,216.962206
2016-08-26 18:00:00+00:00,216.65,217.0,216.25,46782,216.75,13498778,216.691169
2016-08-26 19:00:00+00:00,217.25,217.52,216.55,83539,216.65,23080823,217.162755
2016-08-26 20:00:00+00:00,217.25,217.39,217.1665,4849,217.25,8837457,217.238955
2016-08-26 21:00:00+00:00,217.23,218.1,217.15,256,217.19,292205,217.279384
2016-08-29 08:00:00+00:00,217.19,217.2,217.16,13,217.16,3446,217.196512
2016-08-29 09:00:00+00:00,217.21,217.23,217.0,33,217.13,5345,217.139218
2016-08-29 10:00:00+00:00,217.32,217.32,217.21,15,217.21,3014,217.242933
2016-08-29 11:00:00+00:00,217.34,217.38,217.3,65,217.34,29634,217.322026
2016-08-29 12:00:00+00:00,217.54,217.63,217.227,603,217.34,437075,217.505363
2016-08-29 13:00:00+00:00,218.05,218.18,217.4,31478,217.54,8572131,217.902919
2016-08-29 14:00:00+00:00,218.16,218.29,217.987,36018,218.05,11989730,217.879204
2016-08-29 15:00:00+00:00,218.4899,218.57,218.12,27030,218.1599,7733451,218.179428
2016-08-29 16:00:00+00:00,218.5536,218.6,218.3601,16219,218.49,4190173,218.329622
2016-08-29 17:00:00+00:00,218.61,218.665,218.49,16096,218.555,4132030,218.500188
2016-08-29 18:00:00+00:00,218.45,218.65,218.3489,23721,218.61,5437645,218.469708
2016-08-29 19:00:00+00:00,218.36,218.53,218.265,48856,218.45,18018213,218.173488
2016-08-29 20:00:00+00:00,218.45,218.46,218.26,2219,218.36,10341693,217.812727
2016-08-29 21:00:00+00:00,218.42,218.44,218.39,74,218.44,36043,218.406867
2016-08-29 22:00:00+00:00,218.47,218.47,218.39,53,218.41,25066,218.435838
2016-08-29 23:00:00+00:00,218.49,218.53,218.46,76,218.47,26312,218.480628
2016-08-30 08:00:00+00:00,218.45,218.48,218.32,16,218.33,4657,218.381595
2016-08-30 09:00:00+00:00,218.26,218.38,218.26,35,218.38,21814,218.335871
2016-08-30 10:00:00+00:00,218.35,218.35,218.12,101,218.26,54737,218.202573
2016-08-30 11:00:00+00:00,218.3,218.35,218.27,62,218.33,28313,218.314951
2016-08-30 12:00:00+00:00,218.25,218.39,218.22,288,218.28,231319,218.304074
2016-08-30 13:00:00+00:00,218.32,218.59,218.19,23966,218.3,5553392,218.370079
2016-08-30 14:00:00+00:00,217.82,218.45,217.61,50455,218.33,12711569,217.899677
2016-08-30 15:00:00+00:00,217.92,218.02,217.7,24207,217.83,5576989,217.835756
2016-08-30 16:00:00+00:00,217.8737,218.1,217.85,16467,217.92,4858431,218.092904
2016-08-30 17:00:00+00:00,217.74,217.96,217.66,14720,217.87,3724785,217.794365
2016-08-30 18:00:00+00:00,217.63,217.74,217.35,30464,217.74,7757193,217.517671
2016-08-30 19:00:00+00:00,217.97,217.98,217.515,42739,217.635,12006294,217.875999
2016-08-30 20:00:00+00:00,218.02,218.1,217.9,4128,217.97,6383568,218.027083
2016-08-30 21:00:00+00:00,218.04,218.04,217.99,74,218.0,125649,218.002983
2016-08-30 22:00:00+00:00,217.99,218.05,217.97,47,218.05,499553,217.999965
2016-08-30 23:00:00+00:00,217.91,218.0,217.89,66,217.99,18471,217.9256
2016-08-31 08:00:00+00:00,218.0,218.02,217.95,34,218.0,7162,217.998766
2016-08-31 09:00:00+00:00,218.02,218.05,217.88,19,217.95,5307,217.947577
2016-08-31 10:00:00+00:00,217.95,217.95,217.86,22,217.93,4284,217.899096
2016-08-31 11:00:00+00:00,217.95,218.02,217.92,55,217.94,30381,217.99053
2016-08-31 12:00:00+00:00,217.7,218.043,217.63,424,217.95,255205,217.81655
2016-08-31 13:00:00+00:00,217.61,217.75,217.44,25093,217.7,5769234,217.59473
2016-08-31 14:00:00+00:00,217.08,217.73,217.07,35921,217.615,8102061,217.388233
2016-08-31 15:00:00+00:00,217.04,217.24,216.975,32248,217.08,6417989,217.114793
2016-08-31 16:00:00+00:00,216.71,217.045,216.465,45554,217.045,10393995,216.784815
2016-08-31 17:00:00+00:00,216.89,216.98,216.53,26485,216.715,5855141,216.869272
2016-08-31 18:00:00+00:00,216.96,217.27,216.87,38331,216.9,10668874,217.181571
2016-08-31 19:00:00+00:00,217.39,217.61,216.94,74588,216.96,21275818,217.452723
2016-08-31 20:00:00+00:00,217.4,217.63,217.33,5462,217.38,19189599,217.46796
2016-08-31 21:00:00+00:00,217.4,217.45,217.35,311,217.4,452403,217.38787
2016-08-31 22:00:00+00:00,217.44,217.44,217.38,44,217.41,29338,217.420466
2016-08-31 23:00:00+00:00,217.46,217.47,217.39,71,217.43,28852,217.438143
2016-09-01 08:00:00+00:00,218.13,218.15,217.98,86,217.98,12241,218.071398
2016-09-01 09:00:00+00:00,217.71,218.07,217.69,66,218.06,12559,217.843452
2016-09-01 10:00:00+00:00,217.84,217.89,217.74,43,217.74,7148,217.850281
2016-09-01 11:00:00+00:00,217.84,217.89,217.78,132,217.87,44541,217.835473
2016-09-01 12:00:00+00:00,217.54,217.88,217.44,657,217.81,524298,217.703041
2016-09-01 13:00:00+00:00,217.23,217.73,217.06,29529,217.54,7567914,217.445404
2016-09-01 14:00:00+00:00,216.35,217.4638,216.17,78829,217.25,24293054,216.8881
2016-09-01 15:00:00+00:00,216.44,216.59,216.03,44307,216.35,13626402,216.578253
2016-09-01 16:00:00+00:00,217.05,217.375,216.36,50193,216.44,12740763,216.984621
2016-09-01 17:00:00+00:00,217.1,217.31,217.01,19703,217.06,4128753,217.187519
2016-09-01 18:00:00+00:00,217.129,217.29,216.76,33395,217.1,9389120,217.103654
2016-09-01 19:00:00+00:00,217.41,217.42,216.74,65894,217.129,16518972,217.160838
2016-09-01 20:00:00+00:00,217.19,217.4435,217.16,4313,217.4,10547737,217.383772
2016-09-01 21:00:00+00:00,217.18,217.22,216.3201,106,217.18,140253,216.813171
2016-09-01 22:00:00+00:00,217.25,217.31,217.19,106,217.19,63676,217.265021
2016-09-01 23:00:00+00:00,217.27,217.29,217.26,42,217.26,15974,217.271511
2016-09-02 08:00:00+00:00,217.24,217.33,217.18,42,217.25,8938,217.242608
2016-09-02 09:00:00+00:00,217.38,217.45,217.27,63,217.27,17819,217.390058
2016-09-02 10:00:00+00:00,217.4,217.44,217.27,30,217.37,7041,217.372076
2016-09-02 11:00:00+00:00,217.21,217.44,217.15,179,217.39,124755,217.287399
2016-09-02 12:00:00+00:00,217.97,218.03,216.97,5064,217.21,2935050,217.621359
2016-09-02 13:00:00+00:00,218.73,218.85,217.91,50954,217.97,13885655,218.543819
2016-09-02 14:00:00+00:00,218.37,218.87,218.291,46921,218.74,12260112,218.457616
2016-09-02 15:00:00+00:00,218.35,218.64,218.17,30012,218.38,7946959,218.305286
2016-09-02 16:00:00+00:00,218.08,218.39,217.8,30208,218.35,6777743,218.052701
2016-09-02 17:00:00+00:00,217.85,218.17,217.7,28680,218.07,5841642,217.943794
2016-09-02 18:00:00+00:00,218.27,218.28,217.82,28956,217.85,6957278,218.064262
2016-09-02 19:00:00+00:00,218.37,218.45,218.19,61472,218.26,16766126,218.332472
2016-09-02 20:00:00+00:00,218.43,218.43,218.3,3185,218.38,7100911,218.360529
2016-09-02 21:00:00+00:00,218.54,218.54,218.33,442,218.42,241616,218.43469
2016-09-06 08:00:00+00:00,218.55,218.58,218.37,32,218.37,8833,218.524351
2016-09-06 09:00:00+00:00,218.65,218.65,218.55,24,218.55,5754,218.6107
2016-09-06 10:00:00+00:00,218.5,218.57,218.48,42,218.57,6386,218.514198
2016-09-06 11:00:00+00:00,218.53,218.56,218.41,127,218.5,75032,218.509984
2016-09-06 12:00:00+00:00,218.5,218.55,218.321,398,218.54,380675,218.475432
2016-09-06 13:00:00+00:00,218.57,218.79,218.45,22744,218.47,6003741,218.629215
2016-09-06 14:00:00+00:00,218.11,218.7,217.86,48498,218.57,11917999,218.180736
2016-09-06 15:00:00+00:00,218.669,218.69,218.0202,27391,218.11,6487511,218.372765
2016-09-06 16:00:00+00:00,218.7201,218.87,218.56,18718,218.67,4811044,218.675395
2016-09-06 17:00:00+00:00,218.67,218.7501,218.58,12981,218.72,3434759,218.630573
2016-09-06 18:00:00+00:00,218.78,218.79,218.58,14049,218.668,3246831,218.691046
2016-09-06 19:00:00+00:00,219.07,219.09,218.6027,42350,218.78,12287618,218.765536
2016-09-06 20:00:00+00:00,219.09,219.16,218.94,3960,219.06,8752106,219.007913
2016-09-06 21:00:00+00:00,219.03,219.1,219.03,207,219.07,129162,219.071506
2016-09-06 22:00:00+00:00,219.02,219.07,219.0,108,219.07,84874,219.027545
2016-09-06 23:00:00+00:00,219.01,219.02,218.97,84,219.02,32219,218.997621
2016-09-07 08:00:00+00:00,219.0,219.15,218.97,26,219.03,4585,219.064449
2016-09-07 09:00:00+00:00,218.93,219.06,218.93,38,218.97,7465,218.976241
2016-09-07 10:00:00+00:00,218.86,218.93,218.86,14,218.92,2054,218.907512
2016-09-07 11:00:00+00:00,218.77,218.86,218.76,118,218.85,53952,218.80203
2016-09-07 12:00:00+00:00,218.88,219.011,218.67,680,218.79,353711,218.810871
2016-09-07 13:00:00+00:00,218.962,219.09,218.69,22799,218.86,5852670,218.892682
2016-09-07 14:00:00+00:00,218.79,219.22,218.68,38999,218.96,11625938,219.001702
2016-09-07 15:00:00+00:00,218.685,218.87,218.51,28057,218.78,10204918,218.796653
2016-09-07 16:00:00+00:00,218.52,218.76,218.3,22673,218.69,9664520,218.721804
2016-09-07 17:00:00+00:00,218.71,218.81,218.46,19464,218.52,8300922,218.76195
2016-09-07 18:00:00+00:00,218.895,218.97,218.67,19536,218.72,9002542,218.89126
2016-09-07 19:00:00+00:00,219.06,219.07,218.87,45056,218.895,15920671,218.979904
2016-09-07 20:00:00+00:00,219.03,219.1529,218.98,3337,219.08,6899918,219.020403
2016-09-07 21:00:00+00:00,219.05,219.1,219.0,209,219.04,245089,219.053911
2016-09-07 22:00:00+00:00,218.98,219.07,218.98,84,219.05,92160,219.038195
2016-09-07 23:00:00+00:00,218.98,219.0,218.96,56,218.98,38241,218.975476
2016-09-08 08:00:00+00:00,219.32,219.44,219.21,38,219.21,6152,219.364218
2016-09-08 09:00:00+00:00,219.27,219.32,219.22,55,219.25,25261,219.264333
2016-09-08 10:00:00+00:00,219.16,219.23,219.15,29,219.22,19596,219.213716
2016-09-08 11:00:00+00:00,218.94,219.18,218.92,264,219.16,129266,219.07081
2016-09-08 12:00:00+00:00,218.71,219.17,218.58,1879,218.93,1102360,218.808145
2016-09-08 13:00:00+00:00,218.34,218.73,218.21,37149,218.7,11022417,218.478163
2016-09-08 14:00:00+00:00,218.57,218.82,218.15,40440,218.34,13890371,218.563653
2016-09-08 15:00:00+00:00,218.73,218.94,218.5,34377,218.58,9044660,218.754579
2016-09-08 16:00:00+00:00,218.6,218.79,218.395,24420,218.73,6234433,218.611477
2016-09-08 17:00:00+00:00,218.4695,218.62,218.21,22269,218.595,7664811,218.622353
2016-09-08 18:00:00+00:00,218.695,218.72,218.35,31107,218.46,8114108,218.565381
2016-09-08 19:00:00+00:00,218.53,218.73,218.51,44202,218.7,11753009,218.64019
2016-09-08 20:00:00+00:00,218.36,219.0528,218.27,4217,218.53,5717960,218.545129
2016-09-08 21:00:00+00:00,218.29,218.38,218.29,188,218.37,182450,218.321846
2016-09-08 22:00:00+00:00,218.27,218.29,218.23,126,218.29,81449,218.261577
2016-09-08 23:00:00+00:00,218.34,218.34,218.25,79,218.28,48879,218.316025
2016-09-09 08:00:00+00:00,218.12,218.14,217.92,71,218.14,14523,218.061124
2016-09-09 09:00:00+00:00,218.02,218.14,217.98,42,218.1,11153,218.056091
2016-09-09 10:00:00+00:00,217.74,218.04,217.72,130,218.02,95785,217.83961
2016-09-09 11:00:00+00:00,217.53,217.75,217.35,917,217.75,841550,217.484758
2016-09-09 12:00:00+00:00,217.07,218.359,217.0,2374,217.52,1790883,217.26522
2016-09-09 13:00:00+00:00,216.52,217.24,216.2899,65988,217.07,20992208,216.975532
2016-09-09 14:00:00+00:00,216.15,216.64,215.74,89571,216.52,30437686,216.732026
2016-09-09 15:00:00+00:00,215.605,216.2,215.51,59405,216.15,17351682,216.09463
2016-09-09 16:00:00+00:00,215.42,215.76,215.2038,56492,215.605,16871627,215.44492
2016-09-09 17:00:00+00:00,214.61,215.425,214.38,74152,215.41,24433628,215.331136
2016-09-09 18:00:00+00:00,214.435,214.72,214.0,103574,214.61,33886353,214.842569
2016-09-09 19:00:00+00:00,213.28,214.55,213.25,161197,214.435,52307326,214.457883
2016-09-09 20:00:00+00:00,212.77,213.6226,212.59,16125,213.28,23830076,213.17827
2016-09-09 21:00:00+00:00,212.83,213.32,212.71,1405,212.72,2342735,213.148745
2016-09-12 08:00:00+00:00,211.59,211.76,211.3,235,211.7,113749,211.515102
2016-09-12 09:00:00+00:00,211.49,211.83,211.45,181,211.59,54765,211.71302
2016-09-12 10:00:00+00:00,211.6,211.64,211.36,241,211.52,78082,211.485045
2016-09-12 11:00:00+00:00,212.11,212.21,211.41,1749,211.6,1232936,211.710792
2016-09-12 12:00:00+00:00,212.48,212.65,211.45,2927,212.11,1491484,212.333405
2016-09-12 13:00:00+00:00,213.46,213.66,212.31,70601,212.47,23820704,213.009351
2016-09-12 14:00:00+00:00,213.95,214.19,213.3865,80123,213.45,18170726,213.810114
2016-09-12 15:00:00+00:00,214.45,214.61,213.87,54212,213.94,14341241,214.133837
2016-09-12 16:00:00+00:00,214.95,215.03,214.22,46099,214.4489,13181009,214.377794
2016-09-12 17:00:00+00:00,215.5052,215.6,214.3,93349,214.96,24931442,214.848795
2016-09-12 18:00:00+00:00,216.31,216.62,215.44,84992,215.5,27946293,215.51694
2016-09-12 19:00:00+00:00,216.34,216.81,216.18,109504,216.31,34049830,216.161677
2016-09-12 20:00:00+00:00,216.37,216.64,215.05,6324,216.34,11157322,216.108755
2016-09-12 21:00:00+00:00,216.27,216.42,216.22,476,216.36,315639,216.34739
2016-09-12 22:00:00+00:00,216.11,216.31,215.96,735,216.27,308172,216.107219
2016-09-12 23:00:00+00:00,216.17,216.24,216.1,125,216.11,49731,216.183964
2016-09-13 08:00:00+00:00,214.99,215.4,214.83,265,215.4,131069,214.981735
2016-09-13 09:00:00+00:00,214.98,215.12,214.94,94,214.97,40549,215.050626
2016-09-13 10:00:00+00:00,215.28,215.33,215.06,242,215.06,197821,215.172478
2016-09-13 11:00:00+00:00,214.99,215.31,214.86,686,215.28,425437,215.027576
2016-09-13 12:00:00+00:00,214.79,215.849,214.69,2111,215.02,1601521,214.943645
2016-09-13 13:00:00+00:00,214.08,215.1499,214.06,66300,214.79,19302895,214.714789
2016-09-13 14:00:00+00:00,213.52,214.235,213.44,91733,214.08,27684602,214.319514
2016-09-13 15:00:00+00:00,213.2348,213.6,212.87,67577,213.51,20461278,213.890388
2016-09-13 16:00:00+00:00,212.82,213.76,212.64,65403,213.23,20367102,213.918768
2016-09-13 17:00:00+00:00,213.21,214.18,212.5,94874,212.8325,21457873,213.497245
2016-09-13 18:00:00+00:00,212.97,213.4993,212.63,80632,213.21,20083425,213.42819
2016-09-13 19:00:00+00:00,213.23,213.87,212.63,145664,212.97,35464748,213.506975
2016-09-13 20:00:00+00:00,213.78,216.4231,213.07,6240,213.23,18175721,213.673191
2016-09-13 21:00:00+00:00,213.71,213.8,213.23,453,213.77,697285,213.388995
2016-09-13 22:00:00+00:00,213.68,213.75,213.52,502,213.72,306934,213.610174
2016-09-13 23:00:00+00:00,213.49,213.73,213.48,187,213.68,74826,213.556994
2016-09-14 08:00:00+00:00,214.03,214.19,213.55,161,213.67,48644,213.857823
2016-09-14 09:00:00+00:00,213.76,213.95,213.5,166,213.95,44108,213.670057
2016-09-14 10:00:00+00:00,213.6,213.78,213.6,78,213.73,69901,213.693727
2016-09-14 11:00:00+00:00,213.87,214.07,213.62,341,213.62,270378,213.905187
2016-09-14 12:00:00+00:00,213.85,214.03,213.66,775,213.89,381351,213.845416
2016-09-14 13:00:00+00:00,213.54,213.87,213.0,54342,213.87,14387025,213.409244
2016-09-14 14:00:00+00:00,213.77,214.7,213.445,83081,213.54,21802073,214.121868
2016-09-14 15:00:00+00:00,214.025,214.2,213.4801,51374,213.76,13621960,213.825831
2016-09-14 16:00:00+00:00,213.79,214.24,213.63,33553,214.03,11056717,213.786072
2016-09-14 17:00:00+00:00,213.402,213.99,213.28,37749,213.79,9290603,213.627799
2016-09-14 18:00:00+00:00,213.35,213.54,212.79,54984,213.4,17994252,213.17633
2016-09-14 19:00:00+00:00,213.14,213.43,212.5,106418,213.35,34687754,212.983777
2016-09-14 20:00:00+00:00,212.86,213.22,212.4,7343,213.14,10274697,213.046684
2016-09-14 21:00:00+00:00,212.81,213.15,212.8,406,212.86,1091085,213.093163
2016-09-14 22:00:00+00:00,212.92,212.96,212.8,196,212.81,128873,212.840371
2016-09-14 23:00:00+00:00,213.07,213.08,212.9,157,212.92,27227,213.007803
2016-09-15 08:00:00+00:00,213.04,213.04,212.73,110,212.75,16629,212.925973
2016-09-15 09:00:00+00:00,213.31,213.39,212.94,79,213.01,18585,213.17781
2016-09-15 10:00:00+00:00,213.53,213.62,213.16,207,213.31,98760,213.401532
2016-09-15 11:00:00+00:00,213.39,213.53,213.04,685,213.52,310022,213.242203
2016-09-15 12:00:00+00:00,212.93,213.75,212.38,2650,213.36,1524020,213.321214
2016-09-15 13:00:00+00:00,213.39,213.6,212.63,59733,212.94,17069234,213.158159
2016-09-15 14:00:00+00:00,214.4392,214.45,213.13,71354,213.39,18656121,213.864479
2016-09-15 15:00:00+00:00,214.72,215.08,214.4,66703,214.425,23421240,214.29529
2016-09-15 16:00:00+00:00,214.5,214.96,214.33,38465,214.71,9377834,214.57605
2016-09-15 17:00:00+00:00,215.35,215.35,214.44,43436,214.5,10980179,214.937813
2016-09-15 18:00:00+00:00,215.52,215.73,215.28,47788,215.35,18120891,214.926955
2016-09-15 19:00:00+00:00,215.29,215.7,213.1551,80613,215.53,27449193,214.924883
2016-09-15 20:00:00+00:00,215.0,215.55,214.7842,7037,215.29,24226156,215.174267
2016-09-15 21:00:00+00:00,215.01,215.3001,214.94,384,214.97,1674429,215.2534
2016-09-15 22:00:00+00:00,214.75,215.05,213.1207,538,215.01,815507,213.725435
2016-09-15 23:00:00+00:00,214.67,214.87,214.67,166,214.74,62518,214.762349
2016-09-16 08:00:00+00:00,213.39,213.74,213.21,142,213.74,47785,213.531332
2016-09-16 09:00:00+00:00,213.56,213.62,213.39,44,213.43,6272,213.500491
2016-09-16 10:00:00+00:00,213.17,213.47,212.91,392,213.43,268796,213.194641
2016-09-16 11:00:00+00:00,213.15,213.27,213.0,693,213.15,470602,213.173963
2016-09-16 12:00:00+00:00,213.72,214.1979,213.06,3064,213.15,2320841,213.570343
2016-09-16 13:00:00+00:00,213.23,213.93,212.97,63302,213.75,19843291,213.308652
2016-09-16 14:00:00+00:00,213.04,213.52,212.61,80291,213.22,38215571,213.252176
2016-09-16 15:00:00+00:00,213.2,213.39,212.84,48159,213.03,15502003,213.394314
2016-09-16 16:00:00+00:00,213.09,213.46,213.09,27907,213.2,10853806,213.469849
2016-09-16 17:00:00+00:00,212.79,213.23,212.57,35526,213.085,12168712,213.183006
2016-09-16 18:00:00+00:00,213.03,213.37,212.64,47985,212.78,19198763,213.30593
2016-09-16 19:00:00+00:00,213.34,213.69,212.99,73328,213.03,23560884,213.466466
2016-09-16 20:00:00+00:00,213.5,213.59,213.3,6806,213.34,12742414,213.568476
2016-09-16 21:00:00+00:00,213.57,213.6,213.37,347,213.51,2184737,213.385602
2016-09-19 08:00:00+00:00,214.45,214.6,214.2,118,214.28,34266,214.369597
2016-09-19 09:00:00+00:00,214.43,214.63,214.42,82,214.42,13966,214.491485
2016-09-19 10:00:00+00:00,214.35,214.43,214.35,120,214.43,106470,214.377708
2016-09-19 11:00:00+00:00,214.47,214.55,214.25,329,214.34,312969,214.386684
2016-09-19 12:00:00+00:00,214.36,214.55,214.26,728,214.46,444077,214.447763
2016-09-19 13:00:00+00:00,214.7759,214.81,214.09,37025,214.36,8296272,214.373256
2016-09-19 14:00:00+00:00,214.37,214.88,214.26,39226,214.78,9662945,214.553348
2016-09-19 15:00:00+00:00,214.535,214.59,214.27,26685,214.3692,5563042,214.434095
2016-09-19 16:00:00+00:00,213.6799,214.585,213.63,36484,214.54,8251276,213.9537
2016-09-19 17:00:00+00:00,213.531,213.85,213.03,40451,213.67,9556964,213.414794
2016-09-19 18:00:00+00:00,214.1158,214.1452,213.48,32958,213.53,10111298,213.794531
2016-09-19 19:00:00+00:00,213.39,214.14,213.2899,66613,214.12,22636476,213.588878
2016-09-19 20:00:00+00:00,213.61,213.65,213.36,4558,213.39,7595447,213.454613
2016-09-19 21:00:00+00:00,213.63,213.64,213.57,204,213.61,73609,213.619305
2016-09-19 22:00:00+00:00,213.58,213.66,213.56,75,213.65,46070,213.626919
2016-09-19 23:00:00+00:00,213.42,213.71,213.37,204,213.58,78663,213.524204
2016-09-20 08:00:00+00:00,213.99,214.2,213.87,56,214.04,22996,213.968571
2016-09-20 09:00:00+00:00,214.3,214.3,214.02,55,214.04,15077,214.100395
2016-09-20 10:00:00+00:00,214.27,214.4,214.15,244,214.3,164400,214.235345
2016-09-20 11:00:00+00:00,214.21,214.41,214.17,471,214.27,477783,214.276763
2016-09-20 12:00:00+00:00,214.29,214.44,214.19,838,214.19,537554,214.300783
2016-09-20 13:00:00+00:00,214.36,214.55,214.03,31167,214.27,7738367,214.289773
2016-09-20 14:00:00+00:00,213.94,214.59,213.75,39510,214.365,10762421,214.037544
2016-09-20 15:00:00+00:00,213.8,214.25,213.77,24114,213.93,8016627,213.837701
2016-09-20 16:00:00+00:00,213.48,214.035,213.43,30381,213.81,7496655,213.728727
2016-09-20 17:00:00+00:00,213.88,213.96,213.38,26924,213.47,9694970,213.592728
2016-09-20 18:00:00+00:00,214.008,214.1,213.72,19724,213.88,4324501,213.881997
2016-09-20 19:00:00+00:00,213.43,214.14,213.4,47137,214.0,14932159,213.743016
2016-09-20 20:00:00+00:00,213.26,213.9093,213.18,4605,213.43,5634263,213.458022
2016-09-20 21:00:00+00:00,213.31,213.32,213.19,678,213.27,170932,213.272092
2016-09-20 22:00:00+00:00,213.45,213.53,213.28,311,213.28,300397,213.426904
2016-09-20 23:00:00+00:00,213.44,213.52,213.42,82,213.45,37667,213.474447
2016-09-21 08:00:00+00:00,214.24,214.35,214.03,28,214.2,2708,214.193072
2016-09-21 09:00:00+00:00,214.13,214.27,214.09,65,214.2,26544,214.156932
2016-09-21 10:00:00+00:00,214.28,214.34,214.17,65,214.18,30919,214.250348
2016-09-21 11:00:00+00:00,214.15,214.37,214.1,380,214.3,234620,214.266476
2016-09-21 12:00:00+00:00,213.93,214.33,213.93,816,214.22,488713,214.082057
2016-09-21 13:00:00+00:00,214.565,214.57,213.9,29541,213.93,7373631,214.398809
2016-09-21 14:00:00+00:00,214.21,214.705,214.2,39594,214.57,8668803,214.490961
2016-09-21 15:00:00+00:00,214.1399,214.33,214.0,30150,214.21,6983535,214.128695
2016-09-21 16:00:00+00:00,213.87,214.2,213.44,42178,214.13,10305678,213.720671
2016-09-21 17:00:00+00:00,213.85,214.06,213.64,33950,213.87,7975456,213.798331
2016-09-21 18:00:00+00:00,214.93,215.001,213.58,140574,213.88,31319095,214.397009
2016-09-21 19:00:00+00:00,215.79,216.03,214.73,111553,214.92,29136068,215.501814
2016-09-21 20:00:00+00:00,215.88,215.93,213.4772,5260,215.8,9008678,215.67897
2016-09-21 21:00:00+00:00,215.88,215.91,215.82,275,215.88,628115,215.831775
2016-09-21 22:00:00+00:00,215.69,215.85,215.69,254,215.83,161653,215.760339
2016-09-21 23:00:00+00:00,215.74,215.74,215.66,140,215.69,57435,215.70488
2016-09-22 08:00:00+00:00,216.0,216.01,215.82,27,215.82,8841,215.946254
2016-09-22 09:00:00+00:00,216.46,216.48,216.13,129,216.13,23499,216.352827
2016-09-22 10:00:00+00:00,216.43,216.66,216.43,198,216.48,47678,216.570829
2016-09-22 11:00:00+00:00,216.71,216.72,216.45,494,216.45,347373,216.586699
2016-09-22 12:00:00+00:00,216.81,216.91,216.44,1405,216.72,986083,216.739832
2016-09-22 13:00:00+00:00,217.3,217.42,216.8,45796,216.81,12185112,217.231461
2016-09-22 14:00:00+00:00,217.135,217.53,217.02,44838,217.3,10808437,217.253648
2016-09-22 15:00:00+00:00,216.965,217.22,216.84,31754,217.135,7534085,216.991834
2016-09-22 16:00:00+00:00,217.2,217.21,216.89,22714,216.965,4875443,217.063939
2016-09-22 17:00:00+00:00,217.27,217.42,217.165,22857,217.2001,5052673,217.321248
2016-09-22 18:00:00+00:00,217.29,217.35,216.71,40864,217.27,9401411,216.997766
2016-09-22 19:00:00+00:00,217.16,217.49,217.13,66510,217.2889,18991247,217.195238
2016-09-22 20:00:00+00:00,217.13,217.2138,216.94,4048,217.16,8226182,217.065501
2016-09-22 21:00:00+00:00,217.07,217.13,217.07,177,217.1,165011,217.094006
2016-09-22 22:00:00+00:00,217.05,217.1,217.02,153,217.07,58517,217.064077
2016-09-22 23:00:00+00:00,217.04,217.07,216.94,126,217.06,67324,217.005043
2016-09-23 08:00:00+00:00,216.7,216.91,216.65,91,216.91,44147,216.722577
2016-09-23 09:00:00+00:00,216.82,216.92,216.7,86,216.72,26034,216.774209
2016-09-23 10:00:00+00:00,216.66,216.9,216.66,108,216.79,26702,216.736994
2016-09-23 11:00:00+00:00,216.69,216.8,216.61,313,216.73,221777,216.676767
2016-09-23 12:00:00+00:00,216.92,216.92,216.64,688,216.7,433117,216.786258
2016-09-23 13:00:00+00:00,216.58,216.97,216.45,28658,216.91,7993911,216.692041
2016-09-23 14:00:00+00:00,216.69,216.79,216.46,30896,216.575,7170855,216.644819
2016-09-23 15:00:00+00:00,216.48,216.8,216.41,25847,216.69,5382223,216.64361
2016-09-23 16:00:00+00:00,216.51,216.63,216.42,20160,216.47,5661717,216.637702
2016-09-23 17:00:00+00:00,215.94,216.515,215.88,33478,216.5,9358688,216.262729
2016-09-23 18:00:00+00:00,216.29,216.325,215.9,30555,215.94,10123172,216.143293
2016-09-23 19:00:00+00:00,215.98,216.57,215.97,65943,216.28,17190885,216.26038
2016-09-23 20:00:00+00:00,216.01,216.22,215.965,6141,215.99,10472305,216.150807
2016-09-23 21:00:00+00:00,215.89,216.04,215.87,432,215.99,882505,215.978771
2016-09-26 08:00:00+00:00,215.01,215.2,214.77,138,215.2,20809,214.9534
2016-09-26 09:00:00+00:00,214.87,215.08,214.84,111,214.98,44422,215.010378
2016-09-26 10:00:00+00:00,215.09,215.21,214.91,89,214.91,65274,215.050925
